Id_POI,Name_POI,Name_english,Longitude,Latitude,Category,Checkin user number,Category_en
B2094757D069A3FA4893,沃尔玛购物广场(徐东销品茂店), Walmart Supercenter ( Xudong Pinmao Store ),114.343002,30.58835,便民商店/便利店,239,Convenience Store/Convenience Store
B2094655D46CA2FE469D,黄陂区人民医院, Huangpi District People's Hospital,114.37635,30.87265,医院,238,Hospital
B2094655D56CA2FC4999,武汉大学外国语言文学学院," School of Foreign Languages and Literature, Wuhan University",114.37112,30.53904,高等院校,236,College
B2094757D069A2FD4392,武汉市第二中学, Wuhan No. 2 Middle School,114.30835,30.60601,中学,234,Middle school
B2094655D46DA6FA4598,常青花园四小区(南门), Evergreen Garden No. 4 Community( South Gate ),114.23773,30.64577,住宅区,233,Residential area
B2094655D464A5FF499B,湖北省水果湖高级中学, Hubei Province Fruit Lake Senior High School,114.34676,30.54952,中学,233,Middle school
B2094655D46DA6F8499B,香港映象, Hong Kong image,114.21541,30.58791,住宅区,231,Residential area
B2094757D06AA6F4479D,中百仓储(珞狮路购物广场店), Zhongbai Warehousing ( Luoshi Road Shopping Plaza Store ),114.349847,30.514114,便民商店/便利店,231,Convenience Store/Convenience Store
B2094655D469A6F8429E,人信·奥林花园, people believe · Olin Garden,114.18183,30.50963,住宅区,230,Residential area
B2094655D469A7FD409D,武汉血液中心, Wuhan Blood Center,114.25317,30.58014,医院,227,Hospital
B2094655D46CA2FD4099,黄陂区第二中学, Huangpi District No. 2 Middle School,114.23992,31.01807,中学,223,Middle school
B2094655D56EABFA489D,万景国际, Wanjing International,114.26209,30.60344,住宅区,223,Residential area
B2094757D16CA4FF429C,协和医院西区, Union Hospital West District,114.17349,30.4919,医院,223,Hospital
B2094757DA69A7F8469A,武汉王家湾摩尔城, Wuhan Wangjiawan Moore City,114.20835,30.55882,商场,223,shopping mall
B2094655D469A6FF469D,东方夏威夷国际花园, Oriental Hawaii International Garden,114.13784,30.51647,住宅区,221,Residential area
B2094655D56DABFC4992,武汉市第六医院(江汉大学附属医院), Wuhan Sixth Hospital ( Affiliated Hospital of Jianghan University ),114.2897,30.60015,医院,220,Hospital
B2094655D56DA7F4439C,江山如画, Picturesque,114.26457,30.56444,住宅区,219,Residential area
B2094655D56EABFA419B,大洋百货(武汉光谷店), Ocean Department Store ( Wuhan Optics Valley Store ),114.39869,30.49921,商场,218,shopping mall
B2094655D464AAFA4092,名都花园(湖北省旅游学校西南), Mingdu Garden ( Southwest of Hubei Provincial Tourism School ),114.3699,30.5038,住宅区,215,Residential area
B2094655D46DA2F5449F,东方花城, Oriental Flower City,114.20086,30.59012,住宅区,214,Residential area
B2094655D465A7FD409E,武汉枫叶国际学校, Wuhan Maple Leaf International School,114.38597,30.44853,中学,214,Middle school
B2094655D46FAAFE449D,华中科技大学同济医学院医院, Huazhong University of Science and Technology Tongji Medical College Hospital,114.25993,30.58569,医院,214,Hospital
B2094655D468A1F4429A,万科, Vanke,114.29285,30.59544,住宅区,213,Residential area
B2094757D069A7FF499E,武汉大学茶港小区, Wuhan University Chagang Community,114.354305,30.539242,住宅区,213,Residential area
B2094655D56EABFB479E,百瑞景中央生活区, Bairui King Central Living Area,114.33946,30.52875,住宅区,212,Residential area
B2094655D469A5FA439F,汉商集团21购物中心(龙阳大道), Hanshang Group twenty one shopping center ( Longyang Avenue ),114.20976,30.56003,商场,209,shopping mall
B2094655D46FABFE409B,中国移动通信武汉移动综合大楼, China Mobile Communications Wuhan Mobile Complex,114.25649,30.61409,楼宇,209,Building
B2094757D06BA6FE429B,华中师范大学七号楼," Building 7, Central China Normal University",114.367592,30.514828,高等院校,209,College
B2094655D465A0F5499F,金地太阳城, Gemdale Sun City,114.41162,30.49059,住宅区,207,Residential area
B2094655D469A5FD489A,武汉市第二十六中学, Wuhan No. 26 Middle School,114.24537,30.57613,中学,207,Middle school
B2094757D06AABF4479A,华罗利广场, Warrare Plaza,114.399233,30.48398,商场,207,shopping mall
B2094757D564ABF54598,金地·格林春岸, Gemdale · Green Spring Bank,114.194362,30.628539,住宅区,206,Residential area
B2094757D069A4FC469F,水深56m,water depth 56m,114.308208,30.552553,酒吧,204,bar
B2094655D464A1F9449A,2008新长江广场, 2008 New Yangtze Plaza,114.31813,30.55288,楼宇,202,Building
B2094757D06BA1F8429F,武汉市第十一中学, Wuhan No. 11 Middle School,114.260535,30.574556,中学,202,Middle school
B2094655D56CA3F4459F,武汉软件工程职业学院(北门), Wuhan Software Engineering Vocational College ( North Gate ),114.42921,30.45013,高等院校,201,College
B2094655D56DA0FC479C,烽火村, beacon fire village,114.29862,30.51115,住宅区,200,Residential area
B2094655D46BABF44393,湖北省肿瘤医院, Hubei Cancer Hospital,114.36589,30.50167,医院,199,Hospital
B2094655D464A4F8449D,银海雅苑, Silver Sea Court,114.36445,30.52672,住宅区,198,Residential area
B2094655D46CAAFF439E,武汉市东西湖区人民医院, Wuhan Dongxihu District People's Hospital,114.13316,30.62587,医院,197,Hospital
B2094655D464A7FD4693,东湖天下, East Lake World,114.37243,30.57599,住宅区,196,Residential area
B2094655D46EA1F4489B,武钢钢花新村121小区, WISCO Ganghua New Village 121 community,114.37509,30.6168,住宅区,195,Residential area
B2094757D16DA1F54493,中国地质大学江城学院西门," West Gate of Jiangcheng College, China University of Geosciences",114.335335,30.348884,高等院校,194,College
B2094655D465A0FD4598,武汉职业技术学院西区, West District of Wuhan Vocational and Technical College,114.41021,30.48606,高等院校,192,College
B2094757D565A1FD449C,武汉工程职业技术学院江北校区, Jiangbei Campus of Wuhan Engineering Vocational and Technical College,114.544582,30.706861,高等院校,192,College
B2094655D56EA0F8499B,美加湖滨新城, Lakeside New City,114.37248,30.39077,住宅区,192,Residential area
B2094757D16CA0FD419B,武汉市第十一医院, Wuhan No. 1 Hospital,114.273132,30.613779,医院,191,Hospital
B2094655D464A5F84099,水果湖广场, Fruit Lake Plaza,114.34452,30.54789,楼宇,191,Building
B2094655D56CA1F4419E,江南春城, Jiangnan Spring City,114.3804,30.6285,住宅区,190,Residential area
B2094655D468A1F54098,武汉市育才高中, Wuhan Yucai High School,114.29966,30.60365,中学,190,Middle school
B2094757D564A4FF499C,保利海上五月花, Poly sea Mayflower,114.376171,30.408182,住宅区,189,Residential area
B2094655D46EA1F54493,武汉市第九医院, Wuhan Ninth Hospital,114.38032,30.62415,医院,189,Hospital
B2094655D464A6FC4498,假日乐园购物中心, Holiday Park Shopping Center,114.29969,30.54699,商场,189,shopping mall
B2094655D46BAAFD4292,长江崇文广场, Yangtze River Chongwen Square,114.34246,30.51065,商场,189,shopping mall
B2094655D464AAFA4093,绿汀雅境, Green and elegant,114.37216,30.50137,住宅区,188,Residential area
B2094655D56CA7F8499E,美林青城, Merrill Lynch Qingcheng,114.3537,30.59353,住宅区,187,Residential area
B2094655D56DA7FB459E,中大长江紫都, CUHK Yangtze River Purple Capital,114.2895,30.51477,住宅区,186,Residential area
B2094655D56CA4F54192,美奇国际, Meiqi International,114.27715,30.57292,楼宇,186,Building
B2094757D069A5FF4992,家乐福(二七店), Carrefour ( Erqidian ),114.316208,30.62421,便民商店/便利店,186,Convenience Store/Convenience Store
B2094757D06AA4F44293,家乐福(十升店), Carrefour ( Shishengdian ),114.211647,30.561029,超级市场,186,supermarket
B2094757D565A7FF4099,光谷国际, Optics Valley International,114.430036,30.504692,楼宇,184,Building
B2094655D465A0FF439B,中南财经政法大学临湖公寓, Lakeside Apartment of Zhongnan University of Economics and Law,114.39064,30.4722,住宅区,183,Residential area
B2094655D46CA7FB4599,日月山水(巨龙大道), Sun and Moon Landscape ( Dragon Avenue ),114.30133,30.69625,住宅区,183,Residential area
B2094655D46DA2FF4392,丰竹园, Fengzhuyuan,114.23767,30.61017,住宅区,182,Residential area
B2094655D468A1F84199,统建大江园南苑, Tongjian Dajiang Garden Nanyuan,114.29322,30.61691,住宅区,181,Residential area
B2094757D564AAF9439B,新地·盛世东方,new land · Prosperity East,114.300881,30.638019,住宅区,180,Residential area
B2094655D56CA6FE499A,泰兴里, Taehung-ri,114.30067,30.58935,住宅区,179,Residential area
B2094655D56DA6FF429F,凯旋名邸, Triumph Mansion,114.31898,30.52368,住宅区,178,Residential area
B2094655D469A5FB449F,玫瑰苑, rose garden,114.20304,30.56672,住宅区,178,Residential area
B2094655D468A0FC459A,武汉市第六中学(球场路), Wuhan No. 6 Middle School ( Stadium Road ),114.29183,30.60276,中学,178,Middle school
B2094655D56CA2FC4899,同济学子苑, Tongji Student Garden,114.259137,30.581718,高等院校,175,College
B2094655D46EA6FE409E,长江航运总医院(惠济路), Changjiang Shipping General Hospital ( Huiji Road ),114.28759,30.60642,医院,175,Hospital
B2094655D465A7FF4293,江夏区第一人民医院, The First People's Hospital of Jiangxia District,114.31557,30.34794,医院,174,Hospital
B2094655D56CA6FA459D,武汉市钢城第四中学, Wuhan Gangcheng No. 4 Middle School,114.39434,30.63435,中学,173,Middle school
B2094655D464AAFE469A,都市兰亭, Urban Lanting,114.26818,30.55066,住宅区,173,Residential area
B2094655D469A6FF4692,潮海公寓, Chaohai Apartment,114.15622,30.52246,住宅区,173,Residential area
B2094655D465A1FE489F,海天大厦, Haitian Building,114.31228,30.41907,楼宇,173,Building
B2094655D464A1FF459E,尚隆地球村, Shanglong Global Village,114.31436,30.55781,住宅区,172,Residential area
B2094655D46EABFF4098,华氏百货, Fahrenheit,114.28331,30.60643,商场,170,shopping mall
B2094757D565A5FC439B,武汉天河机场综合楼, Wuhan Tianhe Airport Complex,114.220215,30.777736,楼宇,170,Building
B2094655D56CA7F5479E,东立国际(四号门), Dongli International ( door number four ),114.31047,30.62423,住宅区,169,Residential area
B2094655D46EA1FA4399,绿景苑, Green View Court,114.37303,30.60763,住宅区,169,Residential area
B2094655D46DA3F8499F,华安里社区, Huaanli Community,114.2432,30.61905,住宅区,169,Residential area
B2094757D565A0F94698,爱尚98 Bar, love 98 Bar,114.352436,30.52504,酒吧,169,bar
B2094757D565A5FE4498,锦绣江南, Splendid Jiangnan,114.358942,30.563302,住宅区,168,Residential area
B2094655D46EA7FC419F,幸福人家, happy family,114.29656,30.64461,住宅区,168,Residential area
B2094655D56CAAFD4293,金都汉宫, Jinduhan Palace,114.30344,30.55786,住宅区,168,Residential area
B2094655D56DA5F8429F,浦发银行大厦, Shanghai Pudong Development Bank Building,114.27457,30.59066,楼宇,168,Building
B2094655D56DA5FE4398,武汉大学信息学部(北二门)," Department of Informatics, Wuhan University ( North Second Gate )",114.36013,30.53168,高等院校,168,College
B2094655D56CA2F4489D,同成广场, Tongcheng Plaza,114.26565,30.59376,楼宇,167,Building
B2094655D46EA0FB4993,田园商务大厦, Pastoral Business Building,114.27537,30.62019,楼宇,167,Building
B2094757D565A0FD469B,卡迪亚公馆, Cadia Mansion,114.383216,30.479173,住宅区,167,Residential area
B2094655D56CA6F44893,武汉民族商厦, Wuhan Ethnic Commercial Building,114.28774,30.57638,楼宇,167,Building
B2094655D56CA2FB489D,天勤花园, Tianqin Garden,114.19097,30.60838,住宅区,165,Residential area
B2094655D56CABF84393,凤凰城, Phoenix city,114.30918,30.55716,住宅区,164,Residential area
B2094655D46DA7FE439D,武汉科技大厦, Wuhan Science and Technology Building,114.25035,30.61199,楼宇,164,Building
B2094655D56CA1F84992,云鹤小区, Yunhe Community,114.22111,30.60246,住宅区,163,Residential area
B2094655D464A1FC479B,武汉三中(拦江路), Wuhan No. 3 Middle School ( Block River Road ),114.27143,30.54479,中学,161,Middle school
B2094757D16FA0F9439B,东风汽车公司, Dongfeng Motor Corporation,114.164179,30.5019,楼宇,161,Building
B2094655D56DABF54392,湖北艺术职业学院(北门), Hubei Art Vocational College ( North Gate ),114.34688,30.52814,高等院校,160,College
B2094655D56CAAFD4492,武昌城市公园, Wuchang City Park,114.3206,30.5257,住宅区,160,Residential area
B2094655D46DA7FC419F,沿海丽水佳园,Coastal Lishui Garden,114.22654,30.64994,住宅区,159,Residential area
B2094655D56DA3FD439D,水陆小区, Water and land area,114.29737,30.5308,住宅区,159,Residential area
B2094655D464A6FA489F,中商广场购物中心, China Business Plaza Shopping Center,114.33197,30.53632,商场,159,shopping mall
B2094655D465A0FC499A,武汉大学东湖分校教二楼," Second Floor, Wuhan University East Lake Campus",114.31885,30.42181,高等院校,158,College
B2094655D56CA7F54399,佳园小区(解放大道), Jiayuan Community ( Liberation Avenue ),114.33417,30.65064,住宅区,157,Residential area
B2094655D56CA2FA449C,中石油大厦, PetroChina Building,114.23929,30.62445,楼宇,157,Building
B2094655D56CA6FE489F,华清园, Huaqing Garden,114.3021,30.5968,住宅区,155,Residential area
B2094655D469A6FA4593,宝丰时代, Baofeng Times,114.25375,30.57833,楼宇,155,Building
B2094655D46CAAFE4793,碧海花园, Bihai Garden,114.19732,30.64866,住宅区,155,Residential area
B2094655D56DABFB489B,江汉大学汉口校区(球场路), Jianghan University Hankou Campus ( Stadium Road ),114.29077,30.60151,高等院校,154,College
B2094655D46DA0F5499E,常青公寓, Evergreen Apartments,114.24586,30.64024,住宅区,153,Residential area
B2094655D46EA2FF479B,怡和苑, Yihe Court,114.31126,30.64239,住宅区,153,Residential area
B2094655D465A2FC449D,武汉商业服务学院(薛峰社区西门西南)," Wuhan Business Service College ( Southwest of Ximen, Xuefeng Community )",114.08792,30.4564,高等院校,153,College
B2094655D56CA4FB4592,世茂锦绣长江二期, Shimao Splendid Yangtze River Phase II,114.27279,30.53969,住宅区,152,Residential area
B2094655D56DAAFA489D,滨湖社区, Lakeside Community,114.1458,30.48665,住宅区,152,Residential area
B2094757D068A2F84598,家乐福(光谷店), Carrefour ( Optics Valley Store ),114.400902,30.50565,超级市场,152,supermarket
B2094655D46DA6FC449D,天梨豪园, Tianli Mansion,114.24951,30.61346,住宅区,150,Residential area
B2094655D468A4F9419D,武汉科技大学外语外事职业学院, Wuhan University of Science and Technology Vocational College of Foreign Languages and Foreign Affairs,114.42843,30.58805,高等院校,150,College
B2094655D469A6FF4992,水木清华, Shuimu Tsinghua,114.15426,30.50685,住宅区,149,Residential area
B2094655D468AAFE4098,临江港湾, Linjiang Harbor,114.41232,30.65163,住宅区,149,Residential area
B2094757D068ABFE4298,华中科技大学南大门, South Gate of Huazhong University of Science and Technology,114.413554,30.507247,高等院校,149,College
B2094655D465A5F8409C,武昌铁路医院, Wuchang Railway Hospital,114.34255,30.60214,医院,148,Hospital
B2094655D56DA4F8409B,柏龙Bar, Bailong Bar,114.30102,30.58349,酒吧,148,bar
B2094655D465A3F8449C,湖北信息产业科技大厦(珞喻路), Hubei Information Industry Technology Building ( Luo Yulu ),114.3922,30.51164,楼宇,147,Building
B2094655D464ABFE4892,沈家湾花园小区, Shenjiawan Garden Community,114.33032,30.51855,住宅区,145,Residential area
B2094655D56DA6F8439B,凤凰花园, Phoenix Garden,114.42339,30.44083,住宅区,145,Residential area
B2094655D465A0F5459E,中南民族大学10号教学楼, South Central University for Nationalities 10 Teaching Building No.,114.39228,30.49052,高等院校,145,College
B2094655D464A2FE489D,中央花园, central garden,114.31684,30.51101,住宅区,145,Residential area
B2094757D565A2FD499C,湖北艺术职业学院(虎泉街), Hubei Art Vocational College ( Tiger Spring Street ),114.371485,30.510767,高等院校,143,College
B2094757D564A6FE4898,统建·东方雅园, unified construction · Oriental Graceland,114.397335,30.612119,住宅区,142,Residential area
B2094655D46CA7FA4592,锦湖花园, Kumho Garden,114.34467,30.66473,住宅区,142,Residential area
B2094655D46CA2FE4493,武汉市黄陂区实验中学,Wuhan Huangpi District Experimental Middle School,114.38054,30.87131,中学,142,Middle school
B2094655D464A6F94698,中商广场写字楼, China Business Plaza Office Building,114.33171,30.53594,楼宇,142,Building
B2094757D565A0FD4292,江南家园小区, Jiangnan Home Community,114.395831,30.480663,住宅区,141,Residential area
B2094655D56EA7F9479E,武警医院, Armed Police Hospital,114.31306,30.54397,医院,141,Hospital
B2094655D46EA0F94392,丝宝国际大厦, Sibao International Building,114.29274,30.62246,楼宇,141,Building
B2094655D465A0FD499B,中南财经政法大学弘博环湖学生公寓, Zhongnan University of Economics and Law Hongbo Huanhu Student Apartment,114.38191,30.4744,住宅区,141,Residential area
B2094655D464A5F4409E,中南大厦, Zhongnan Building,114.33583,30.54195,楼宇,141,Building
B2094757D06AA7F8419D,家乐福(钟家村店), Carrefour ( Zhongjia Village Store ),114.265778,30.549829,便民商店/便利店,141,Convenience Store/Convenience Store
B2094757D164ABFA4292,空军医院, Air Force Hospital,114.306549,30.619749,医院,140,Hospital
B2094655D46DA7F5469D,天泽一方, Amazawa side,114.21758,30.60595,住宅区,138,Residential area
B2094655D56CA3FF419D,东亭小区, Dongting Community,114.35797,30.56727,住宅区,137,Residential area
B2094655D56EA4F9469B,关南社区, Guannan Community,114.43262,30.47794,住宅区,137,Residential area
B2094750DB6EAAF8469A,狮城名居, lion city residence,114.350341,30.509035,住宅区,137,Residential area
B2094655D468A4F4479D,武钢三中, Wuhan Iron and Steel Third Middle School,114.39047,30.63912,中学,137,Middle school
B2094655D46EA0F4439D,中百仓唐家墩购物广场(唐家墩路), Zhongbaichang Tangjiadun Shopping Plaza ( Tangjiadun Road ),114.27072,30.62038,商场,137,shopping mall
B2094655D56EA2FA4098,纳帕溪谷, Napa Valley,114.41669,30.41803,住宅区,136,Residential area
B2094757D16FA2FB409F,武汉外国语学校, Wuhan Foreign Language School,114.269092,30.583928,中学,135,Middle school
B2094655D56CA4FE479D,宝利金国际广场B座, Poly Gold International Plaza B seat,114.29257,30.5761,楼宇,135,Building
B2094757D564A7FB489D,泰然南湖玫瑰湾, Tairan South Lake Rose Bay,114.343433,30.487581,住宅区,134,Residential area
B2094655D56DAAFC439A,武汉奥林匹克花园, Wuhan Olympic Garden,114.20958,30.67289,住宅区,134,Residential area
B2094655D56CA3FB419D,汉口上海路天主堂, Hankou Shanghai Road Catholic Church,114.29576,30.58023,教堂,134,church
B2094757D565A1F4419C,新洲二中, Xinzhou No. 2 Middle School,114.599774,30.830478,中学,134,Middle school
B2094752D46AA2F8449E,新世界百货(桥口店), new world department store ( Qiaokoudian ),114.272775,30.58567,商场,134,shopping mall
B2094655D464AAFF489F,芳卉园, Fanghui Garden,114.26216,30.52807,住宅区,132,Residential area
B2094655D46CAAF94292,嘉禾园, Golden Harvest Garden,114.15364,30.62337,住宅区,132,Residential area
B2094655D56EA7FE4399,中百写字楼, Zhongbai Office Building,114.28957,30.58195,楼宇,132,Building
B2094655D56DAAFA419C,卧龙剑桥春天, Wolong Cambridge Spring,114.41704,30.50656,住宅区,132,Residential area
B2094655D46FAAF4469A,建银大厦, CCB Building,114.27108,30.59685,楼宇,132,Building
B2094655D469A6FA449A,同馨花园, Tongxin Garden,114.25459,30.57649,住宅区,131,Residential area
B2094655D465A0FC449E,华中师范大学华大家园, Huayuan Home of Central China Normal University,114.33872,30.48468,住宅区,131,Residential area
B2094655D56DABFC409A,武汉市钢都中学, Wuhan Gangdu Middle School,114.3672,30.61199,中学,131,Middle school
B2094655D56CA5FC409E,鹦鹉花园, Parrot Garden,114.27447,30.54303,住宅区,131,Residential area
B2094757D16EABF84398,波尔图酒吧, Porto Bar,114.300301,30.58145,酒吧,131,bar
B2094757D564A7F54299,武汉市第二十三中学(汉阳区人民政府西), Wuhan No. 23 Middle School ( Hanyang District People's Government West ),114.217371,30.554731,中学,130,Middle school
B2094655D464A6F8429A,武昌区昙华林小学,"Tanhualin Primary School, Wuchang District",114.30673,30.55315,小学,130,primary school
B2094655D465AAF54198,汉正街中心商城, Hanzheng Street Center Mall,114.27708,30.56748,商场,129,shopping mall
B2094757D56DAAF4439D,武汉国广二期, Wuhan Guoguang Phase II,114.270526,30.58117,商场,129,shopping mall
B2094655D46CAAF94298,富丽雅花园, Fuliya Garden,114.15293,30.62258,住宅区,128,Residential area
B2094655D465A1FF419C,华中师范大学汉口分校北大门, North Gate of Central China Normal University Hankou Branch,114.3169,30.41885,高等院校,128,College
B2094655D56CA7FC459C,湖北省电力岳家嘴小区, Hubei Electric Power Yuejiazui Community,114.36642,30.58135,住宅区,128,Residential area
B2094655D468AAF5429D,汉阳区第一中学, Hanyang District No. 1 Middle School,114.0163,30.57711,中学,128,Middle school
B2094655D56DAAFD429A,江汉大学艺术学院, Jianghan University School of Art,114.1669,30.51877,高等院校,128,College
B2094655D465A3F84092,烽火科技大厦, FiberHome Technology Building,114.39153,30.51299,楼宇,128,Building
B2094655D465A7FF4498,武汉市江夏实验高中, Wuhan Jiangxia Experimental High School,114.32305,30.34157,中学,127,Middle school
B2094655D46FA4FA4792,民生大厦, Minsheng Building,114.27328,30.59422,楼宇,127,Building
B2094655D56CABFB4398,湖北省基督教感恩堂, Hubei Christian Thanksgiving Church,114.30764,30.54635,教堂,127,church
B2094655D465A1FE4099,湖北水利水电职业技术学院(武汉禹通驾驶培训学校西南), Hubei Vocational and Technical College of Water Resources and Hydropower ( Southwest of Wuhan Yutong Driving Training School ),114.33905,30.49142,高等院校,127,College
B2094750D16BA4FB4992,广州军区武汉总医院, Wuhan General Hospital of Guangzhou Military Region,114.344963,30.531332,医院,126,Hospital
B2094655D46FA4F8409D,九运大厦, Jiuyun Building,114.27916,30.58961,楼宇,125,Building
B2094655D46CAAFE499F,将军花园, General Garden,114.25007,30.65002,住宅区,124,Residential area
B2094655D46FAAFE4399,中国地质大学汉口校区, China University of Geosciences Hankou Campus,114.2592,30.58608,高等院校,124,College
B2094655D464A4FA429A,阜华大厦, Fuhua Building,114.35365,30.52604,楼宇,124,Building
B2094655D468A0FE459D,武汉十六中, Wuhan No. 16 Middle School,114.3007,30.59396,中学,123,Middle school
B2094655D464AAF9449E,华锦花园, Huajin Garden,114.31763,30.50407,住宅区,123,Residential area
B2094655D464A5F94798,湖北科教大厦, Hubei Science and Education Building,114.33901,30.54442,楼宇,123,Building
B2094757D564A6F4429F,湖北美术学院艺术设计学院," School of Art and Design, Hubei Academy of Fine Arts",114.409734,30.400856,高等院校,123,College
B2094655D56CABFF429D,世纪彩城, Century Color City,114.35675,30.57218,住宅区,122,Residential area
B2094655D56CABFF469A,都市经典, urban classic,114.35523,30.58033,住宅区,122,Residential area
B2094655D46FAAFE4698,华中科技大学(航空路), Huazhong University of Science and Technology ( air road ),114.26228,30.58255,高等院校,122,College
B2094757D16EA6F44098,武汉市体育馆, Wuhan Gymnasium,114.26149,30.578147,运动场所,122,Sports place
B2094655D46FAAF44992,汉口文化体育中心, Hankou Culture and Sports Center,114.26959,30.60149,综合体育馆,122,Comprehensive Stadium
B2094655D46CA0FC459E,新洲区第一中学, Xinzhou District No. 1 Middle School,114.81509,30.84664,中学,122,Middle school
B2094655D464AAF9459E,基督教圣米迦勒堂, christian saint michael church,114.30197,30.52944,教堂,121,church
B2094655D56DA5FD4192,武汉大学第10教学楼, Wuhan University No. 1 10 teaching building,114.36083,30.54417,高等院校,121,College
B2094757D169A4F94699,武汉市第八医院, Wuhan Eighth Hospital,114.305737,30.603523,医院,121,Hospital
B2094757D069A6FD4898,家乐福(建设店), Carrefour ( construction shop),114.285698,30.60655,超级市场,121,supermarket
